read	Pythagorean Theorem	Fractional Notations
 read	Pythagorean Theorem	Decimal Notations
 read	Pythagorean Theorem	Proportional Notation
 read	Pythagorean Theorem	Addition Notation
 read	Pythagorean Theorem	Subtraction Notation
 read	Pythagorean Theorem	Multiplication Notations
 read	Pythagorean Theorem	Division Notations
 read	Pythagorean Theorem	Radical Notation
 read	Pythagorean Theorem	Exponential Notation
 read	Pythagorean Theorem	Scientific Notation
 read	Pythagorean Theorem	Base Ten
 read	Standard Algorithm for Addition	Fractional Notations
 read	Standard Algorithm for Addition	Decimal Notations
 read	Standard Algorithm for Addition	Proportional Notation
 read	Standard Algorithm for Addition	Addition Notation
 read	Standard Algorithm for Addition	Subtraction Notation
 read	Standard Algorithm for Addition	Multiplication Notations
 read	Standard Algorithm for Addition	Division Notations
 read	Standard Algorithm for Addition	Radical Notation
 read	Standard Algorithm for Addition	Exponential Notation
 read	Standard Algorithm for Addition	Scientific Notation
 read	Standard Algorithm for Addition	Base Ten
 read	Standard Algorithm for Subtraction	Fractional Notations
 read	Standard Algorithm for Subtraction	Decimal Notations
 read	Standard Algorithm for Subtraction	Proportional Notation
 read	Standard Algorithm for Subtraction	Addition Notation
 read	Standard Algorithm for Subtraction	Subtraction Notation
 read	Standard Algorithm for Subtraction	Multiplication Notations
 read	Standard Algorithm for Subtraction	Division Notations
 read	Standard Algorithm for Subtraction	Radical Notation
 read	Standard Algorithm for Subtraction	Exponential Notation
 read	Standard Algorithm for Subtraction	Scientific Notation
 read	Standard Algorithm for Subtraction	Base Ten
 read	Standard Algorithm for Multiplication	Fractional Notations
 read	Standard Algorithm for Multiplication	Decimal Notations
 read	Standard Algorithm for Multiplication	Proportional Notation
 read	Standard Algorithm for Multiplication	Addition Notation
 read	Standard Algorithm for Multiplication	Subtraction Notation
 read	Standard Algorithm for Multiplication	Multiplication Notations
 read	Standard Algorithm for Multiplication	Division Notations
 read	Standard Algorithm for Multiplication	Radical Notation
 read	Standard Algorithm for Multiplication	Exponential Notation
 read	Standard Algorithm for Multiplication	Scientific Notation
 read	Standard Algorithm for Multiplication	Base Ten
 read	Standard Algorithm for Division	Fractional Notations
 read	Standard Algorithm for Division	Decimal Notations
 read	Standard Algorithm for Division	Proportional Notation
 read	Standard Algorithm for Division	Addition Notation
 read	Standard Algorithm for Division	Subtraction Notation
 read	Standard Algorithm for Division	Multiplication Notations
 read	Standard Algorithm for Division	Division Notations
 read	Standard Algorithm for Division	Radical Notation
 read	Standard Algorithm for Division	Exponential Notation
 read	Standard Algorithm for Division	Scientific Notation
 read	Standard Algorithm for Division	Base Ten
 read	European Algorithm for Subtraction	Fractional Notations
 read	European Algorithm for Subtraction	Decimal Notations
 read	European Algorithm for Subtraction	Proportional Notation
 read	European Algorithm for Subtraction	Addition Notation
 read	European Algorithm for Subtraction	Subtraction Notation
 read	European Algorithm for Subtraction	Multiplication Notations
 read	European Algorithm for Subtraction	Division Notations
 read	European Algorithm for Subtraction	Radical Notation
 read	European Algorithm for Subtraction	Exponential Notation
 read	European Algorithm for Subtraction	Scientific Notation
 read	European Algorithm for Subtraction	Base Ten
 read	Lattice Algorithm for Multiplication	Fractional Notations
 read	Lattice Algorithm for Multiplication	Decimal Notations
 read	Lattice Algorithm for Multiplication	Proportional Notation
 read	Lattice Algorithm for Multiplication	Addition Notation
 read	Lattice Algorithm for Multiplication	Subtraction Notation
